unit_id,num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,drift_ptp,drift_std,drift_mad,sd_ratio,isolation_distance,l_ratio,d_prime,silhouette,nn_hit_rate,nn_miss_rate,peak_to_valley,peak_trough_ratio,half_width,repolarization_slope,recovery_slope,num_positive_peaks,num_negative_peaks
238,215.0,0.11944312,1.0,6.12553,0.0,0.0,,,-94.41376,,,0.013953488,0.0,0.0,0.4,,,,,81.6578,0.2401655,1.7935225,0.021767281,0.35581395,0.20911413,0.00055,-0.045626808,0.00018,220345.19,-9845.906,1.0,1.0
240,87.0,0.048332796,0.96666664,5.852223,0.0,0.0,,,-88.11951,,,0.011494253,0.0,0.0,0.2,,,,,146.05806,0.0015414313,1.6721711,0.02321719,0.12643678,0.09580419,0.00055,-0.09037684,0.00018,344656.53,-9311.218,1.0,1.0
241,1.0,0.0005555494,0.033333335,23.742044,0.0,0.0,,,-264.35852,,,0.0,0.0,0.0,0.0,,,,,,,31.719091,1.0,0.0,0.0,0.00148,-0.003955096,0.00018,67449.016,7016.6123,0.0,1.0
244,2736.0,1.519983,1.0,5.639511,0.0,0.0,0.08,0.0015482114,-88.11951,0.24800386,0.095016345,0.013888889,0.0,0.0,1.4,,,,,116.70904,0.17718281,1.7312056,0.022760542,0.707,0.5620861,0.00054,-0.006264473,0.00017,183286.62,-7594.3345,1.0,1.0
245,2229.0,1.2383195,1.0,7.568744,57.241932,474.0,,0.00038760056,-100.70801,0.34287593,0.110203415,0.017496636,0.0,0.0,2.02,,,,,619.27924,0.04949951,5.164219,0.07415853,0.8435,0.036701474,0.00152,0.010394494,0.00051,,,1.0,1.0
247,12.0,0.006666593,0.23333333,7.025935,0.0,0.0,,,-113.29651,,,0.0,0.0,0.0,0.0,,,,,1872805300000000.0,,2.988761,0.23552562,0.375,0.0029536863,0.00152,-0.014947497,0.00052,90587.14,-19673.295,1.0,1.0
248,69.0,0.038332906,0.93333334,8.071534,0.0,0.0,,,-100.70801,,,0.014492754,0.0,0.0,0.2,,,,,1.4048492e+16,,3.0934834,0.013384503,0.28985506,0.023312287,0.00161,0.00802259,0.00051,,,1.0,1.0
249,68.0,0.037777357,0.9,8.388611,0.0,0.0,,,-100.70801,,,0.029411765,0.0,0.0,0.2,,,,,3.1045843e+16,,3.8676145,0.037270848,0.2389706,0.021116504,0.00161,0.008838853,0.00051,,,1.0,1.0
250,5302.0,2.9455228,1.0,2.1660779,0.0,0.0,0.01,0.0012870961,-25.177002,0.75455296,0.27358806,0.015277253,0.0,0.0,0.81,0.32785088,0.10860312,0.096074924,,611.25854,0.0,16.014387,0.14653388,0.9905,0.022371365,0.00144,0.0028364502,0.00078,,,1.0,1.0
251,105.0,0.058332685,0.96666664,8.103056,0.0,0.0,,,-100.70801,,,0.0,0.0,0.0,0.2,,,,,93.52814,0.0749575,1.7902175,0.01182679,0.16428572,0.06769596,0.00032,-0.04959614,0.00015,424265.75,-8827.868,1.0,1.0
252,207.0,0.11499872,1.0,8.974576,0.0,0.0,,,-113.29651,,,0.024154589,0.0,0.0,0.4,,,,,100.71916,0.12797657,2.2236543,0.014944788,0.49758455,0.14594595,0.00033,-0.045098137,0.00015,423680.2,-3609.0789,1.0,1.0
253,135.0,0.07499917,1.0,8.572089,0.0,0.0,,,-113.29651,,,0.02962963,0.0,0.0,0.2,,,,,95.10771,0.0723552,2.2552474,0.015353742,0.3962963,0.1268473,0.00032,-0.06791383,0.00015,485172.22,-6150.019,1.0,1.0
257,3754.0,2.0855324,1.0,5.028102,0.08515253,2.0,0.055,7.254814e-05,-62.942505,0.33668256,0.10121536,0.014118274,0.0,0.0,1.8,0.53846157,0.13223693,0.05899906,,505.22507,4.263838e-06,10.725942,0.17024532,0.994,0.0175,0.00182,-0.006622922,0.00015,38289.633,-3433.227,1.0,1.0
259,5.0,0.0027777469,0.13333334,3.9120412,0.0,0.0,,,-62.942505,,,0.0,0.0,0.0,0.0,,,,,1.3013591e+16,,12.900946,0.44955078,0.65,0.0,0.00151,-2.038785e-05,0.00081,46520.652,-8545.726,0.0,2.0
260,170.0,0.094443396,1.0,3.3565776,20.761477,1.0,,,-56.648254,,,0.005882353,0.0,0.0,0.4,,,,,34.020763,0.6945968,2.074422,0.016339086,0.36911765,0.09635785,0.00154,0.018228682,0.00107,,,1.0,2.0
261,177.0,0.09833224,1.0,3.4143665,0.0,0.0,,,-56.648254,,,0.02259887,0.0,0.0,0.4,,,,,34.02345,0.7314163,2.2132413,0.0117637,0.27966103,0.075337596,0.0015,0.020082526,0.00106,,,1.0,2.0
262,14.0,0.0077776914,0.4,3.3965383,3061.2585,1.0,,,-53.50113,,,0.0,0.0,0.0,0.0,,,,,9017991000000000.0,,1.9754615,0.054835256,0.071428575,0.0070063695,0.00208,0.018710908,0.00106,,,2.0,3.0
263,218.0,0.12110977,1.0,3.6014035,0.0,0.0,,,-62.942505,,,0.0045871558,0.0,0.0,0.4,,,,,40.781494,0.44904518,2.5646234,0.010602273,0.3853211,0.09461933,0.00153,0.019513216,0.00106,,,1.0,2.0
264,80.0,0.04444395,1.0,19.017452,0.0,0.0,,,-289.53552,,,0.0125,0.0,0.0,0.2,,,,,1748.2583,1.8053937e-07,6.5357633,0.27598092,0.934375,0.05,0.00192,-0.004835505,0.00017,74512.484,-15810.1045,1.0,1.0
265,120.0,0.066665925,1.0,6.50401,0.0,0.0,,,-56.648254,,,0.0,0.0,0.0,0.2,,,,,5588.412,3.0354994e-07,6.0894246,0.31808022,0.93333334,0.04375,0.00203,0.0018962601,0.00021,,,0.0,1.0
267,1952.0,1.0844324,1.0,2.7615573,0.0,0.0,0.055,0.0013664593,-50.354004,0.44032335,0.15673041,0.02305328,0.0,0.0,1.2,,,,,392.04666,0.0016352492,7.3480887,0.133019,0.9005,0.0148,0.00102,0.016240317,0.00105,,,1.0,1.0
269,48.0,0.026666371,0.6666667,2.4356577,0.0,0.0,,,-44.059753,,,0.041666668,0.0,0.0,0.2,,,,,3.2499182e+16,,3.8944488,0.07400578,0.5208333,0.0055816686,0.00113,0.005695053,0.00085,,,1.0,1.0
270,1.0,0.0005555494,0.033333335,2.33157,0.0,0.0,,,-18.882751,,,0.0,0.0,0.0,0.0,,,,,,,134.42157,1.0,0.0,0.0,0.00068,-0.2435517,0.00256,290362.62,-25456.727,1.0,8.0
271,1.0,0.0005555494,0.033333335,7.1664543,0.0,0.0,,,-94.41376,,,0.0,0.0,0.0,0.0,,,,,,,12.603154,1.0,0.0,0.0,0.00137,0.02731639,0.00018,,,0.0,4.0
273,7.0,0.0038888457,0.2,2.294183,0.0,0.0,,,-44.059753,,,0.0,0.0,0.0,0.0,,,,,2928560000000000.0,,5.836309,0.08715112,0.035714287,0.003012048,0.0013,0.007994052,0.00094,,,1.0,2.0
274,1208.0,0.67110366,1.0,7.2581673,0.41117075,1.0,0.33,0.0013676755,-132.17926,0.24661751,0.10663578,0.014072848,0.0,0.0,1.2,,,,,423.53833,0.0,11.491088,0.10720257,0.8105,0.0002,0.00139,-0.012389582,0.00017,533133.5,-2037.0042,1.0,1.0
276,7.0,0.0038888457,0.2,2.5694852,0.0,0.0,,,-31.471252,,,0.0,0.0,0.0,0.0,,,,,8257188400000000.0,,4.4376507,0.08336851,0.035714287,0.004733219,0.00075,-0.01794488,0.00087,64422.89,1066.887,1.0,1.0
278,2205.0,1.2249864,1.0,3.0419526,0.0,0.0,0.045,0.002282378,-56.648254,0.3508824,0.112501234,0.06666667,0.0,0.0,0.6,,,,,89.57498,0.3324317,2.627297,0.044873122,0.5705,0.08313229,0.00053,0.043786198,0.00097,,,1.0,0.0
279,201.0,0.11166543,1.0,3.1177242,0.0,0.0,,,-56.648254,,,0.0099502485,0.0,0.0,0.4,,,,,108.41705,0.08879512,2.8559015,0.01169071,0.30597016,0.043521177,0.00056,0.036825668,0.00102,,,1.0,0.0
280,151.0,0.08388796,0.9,3.1409867,0.0,0.0,,,-62.942505,,,0.01986755,0.0,0.0,0.4,,,,,116.836296,0.032494314,2.5846114,0.009806776,0.27152318,0.0510402,0.00058,0.036434475,0.00101,,,1.0,0.0
281,54.0,0.029999666,0.73333335,2.850117,0.0,0.0,,,-50.354004,,,0.0,0.0,0.0,0.2,,,,,3716638100000000.0,,3.1052492,0.037793644,0.25,0.010739856,0.00063,0.033310115,0.00099,,,1.0,0.0
282,24.0,0.013333186,0.5,3.0658631,0.0,0.0,,,-56.648254,,,0.041666668,0.0,0.0,0.2,,,,,5050336000000000.0,,1.9992756,0.03165688,0.020833334,0.0056530545,0.00054,0.038574833,0.00103,,,1.0,0.0
283,30.0,0.016666481,0.6333333,3.1476197,0.0,0.0,,,-56.648254,,,0.033333335,0.0,0.0,0.2,,,,,7501800000000000.0,,2.6312768,0.02421129,0.033333335,0.00870815,0.00058,0.036352314,0.00103,,,1.0,0.0
284,3.0,0.0016666482,0.1,3.7812312,0.0,0.0,,,-75.531006,,,0.0,0.0,0.0,0.0,,,,,1.939882e+16,,5.4638476,0.16210668,0.0,0.0006702413,0.00054,0.041220695,0.00112,,,1.0,0.0
285,223.0,0.12388751,1.0,3.1662245,0.0,0.0,,,-62.942505,,,0.013452915,0.0,0.0,0.4,,,,,106.81113,0.10278546,2.490315,0.010163568,0.33071747,0.06060058,0.00056,0.036651075,0.00103,,,1.0,0.0
286,3148.0,1.7488694,1.0,3.6774023,0.42382315,7.0,0.34,0.0023902906,-50.354004,0.5307605,0.19201848,0.01715375,0.0,0.0,2.4,0.6052632,0.090961955,0.106334075,,191.75555,0.0010219588,3.9837196,0.26414832,0.9845,0.43939394,0.00124,-0.014557672,0.00021,218703.3,-1525.8262,1.0,1.0
287,565.0,0.3138854,1.0,6.80717,0.0,0.0,,0.00093014294,-75.531006,0.25839254,0.08487593,0.0123893805,0.0,0.0,0.6,,,,,650.47437,0.0,10.636316,0.21947533,0.997,0.004730713,0.00097,-0.020558164,0.00024,152198.61,-2183.8142,0.0,1.0
288,1221.0,0.6783258,1.0,1.5631305,0.0,0.0,0.14,0.00067711854,-18.882751,0.8653885,0.2718438,0.018837018,0.0,0.0,0.6,,,,,548.5844,0.0,15.9105425,0.27868176,1.0,0.0026455026,0.00105,0.04500537,0.00176,,,1.0,2.0
289,195.0,0.10833213,1.0,1.340012,0.0,0.0,,,-12.588501,,,0.010256411,0.0,0.0,0.4,,,,,430.5451,0.0,15.503542,0.18683533,0.97820514,0.00015216068,0.00079,-0.15243022,0.00019,49313.11,-4953.109,0.0,1.0
290,53.0,0.029444117,0.8333333,0.39335606,0.0,0.0,,,6.2942505,,,0.03773585,0.0,0.0,0.2,,,,,96251230000000.0,,1.4825604,0.01054715,0.018867925,0.007779859,1e-04,0.09535928,0.0003,,,1.0,7.0
291,320.0,0.1777758,0.96666664,7.7917595,263.6748,45.0,,,-113.29651,,,0.0125,0.0,0.0,0.8,,,,,152.32982,0.0691602,4.0990753,0.13432978,0.80078125,0.0892562,0.00177,0.00391559,0.00019,,,1.0,1.0
292,257.0,0.14277619,0.96666664,8.41406,0.0,0.0,,,-113.29651,,,0.28793773,0.0,0.0,0.6,,,,,1034.1388,0.16615117,3.093444,0.008527551,0.6108949,0.15232036,0.00201,0.0043657636,0.0002,,,1.0,1.0
293,74.0,0.041110653,0.93333334,8.118182,0.0,0.0,,,-107.00226,,,1.0,0.0,0.0,0.2,,,,,2.3177727e+16,,2.2817807,0.010708563,0.40202704,0.06521739,0.00203,0.005147654,0.0002,,,1.0,1.0
294,81.0,0.0449995,0.8666667,10.330282,0.0,0.0,,,-169.94476,,,0.6666667,0.0,0.0,0.2,,,,,574.296,0.35485634,8.316849,0.18540442,0.5092593,0.007162616,0.00167,-0.04168535,0.00019,61408.99,-14815.493,0.0,1.0
295,4.0,0.0022221976,0.13333334,1.5209085,0.0,0.0,,,-18.882751,,,0.5,0.0,0.0,0.0,,,,,1.057839e+16,,2.877032,0.10280745,0.0,3.5755147e-05,0.00118,0.031204335,0.00232,,,0.0,6.0
296,49.0,0.02722192,0.76666665,12.097559,0.0,0.0,,,-182.53326,,,0.020408163,0.0,0.0,0.2,,,,,2424.2817,0.0,7.7148633,0.32126084,0.9897959,0.0,0.00194,-0.020872097,0.0003,121738.28,-34984.074,0.0,1.0
297,99.0,0.05499939,1.0,3.5603569,0.0,0.0,,,-44.059753,,,0.01010101,0.0,0.0,0.2,,,,,2070.0427,0.0,13.895165,0.191037,0.9823232,0.0,0.00203,0.0034883705,0.00023,,,0.0,1.0
298,768.0,0.42666194,1.0,7.8677316,0.0,0.0,,0.006562401,-119.59076,0.15520084,0.039191574,0.015625,0.0,0.0,0.8,,,,,122.98409,0.16236217,3.197695,0.102459446,0.7895,0.167,0.00034,-0.008610725,0.0002,504686.75,-6508.1973,1.0,1.0
299,58.0,0.032221865,0.8,10.774396,0.0,0.0,,,-201.41602,,,0.01724138,0.0,0.0,0.2,,,,,267.6051,6.8546704e-14,9.043559,0.24777488,0.9655172,0.00125,0.00091,-0.020427816,0.00018,396044.38,-5070.436,0.0,1.0
301,25.0,0.013888734,0.5,4.3028994,0.0,0.0,,,-69.236755,,,0.0,0.0,0.0,0.2,,,,,1685879400000000.0,,2.734098,0.084518276,0.14,0.009895547,0.00204,-0.04585003,0.0002,70336.64,-43879.562,1.0,1.0
304,70.0,0.03888846,0.96666664,3.6368089,0.0,0.0,,,-62.942505,,,0.08571429,0.0,0.0,0.2,,,,,44.73429,0.25318402,2.3956244,0.090629056,0.4107143,0.023816235,0.00103,-0.014826428,0.00017,95368.38,-1299.3715,1.0,1.0
306,111.0,0.061665982,0.93333334,5.5599823,0.0,0.0,,,-100.70801,,,0.4774775,0.0,0.0,0.2,,,,,28.513067,1.7774063,1.3039217,0.01974348,0.10585585,0.062463935,0.00128,-0.027175317,0.00017,238582.42,-1833.104,1.0,1.0
308,109.0,0.060554884,0.96666664,4.9256334,0.0,0.0,,,-75.531006,,,0.3027523,0.0,0.0,0.2,,,,,28.118567,1.6847409,1.597756,0.023964567,0.1146789,0.045677233,0.00184,-0.014891578,0.00016,117391.44,-9614.842,1.0,1.0
309,88.0,0.048888344,0.96666664,4.1271243,0.0,0.0,,,-66.08963,,,0.0,0.0,0.0,0.2,,,,,58.15809,0.08918143,2.7656045,0.058769375,0.32102272,0.029470388,0.0005,-0.0406843,0.00018,298754.47,-6537.5923,1.0,1.0
317,2918.0,1.6210932,1.0,6.93039,0.0,0.0,0.025,0.00058076374,-125.88501,0.31574017,0.09135082,0.61823165,0.00068540097,0.0,1.6,,,,,48.693523,0.42535317,1.8740962,0.037781123,0.5835,0.1623884,0.00164,-0.004203248,0.00019,48847.125,-612.1275,1.0,1.0
321,124.0,0.06888812,0.96666664,2.3040886,0.0,0.0,,,-37.765503,,,0.024193548,0.0,0.0,0.4,,,,,128.5147,0.004465403,7.6067386,0.32037562,0.9677419,0.0031976744,0.00173,-0.14686011,0.00025,77328.266,-22138.18,1.0,1.0
324,16.0,0.00888879,0.4,8.737709,0.0,0.0,,,12.588501,,,0.0,0.0,0.0,0.0,,,,,3285390000000000.0,,1.7308141,0.020844711,0.0,0.002794497,0.00037,-0.053739417,0.00017,657994.4,-10468.392,0.0,1.0
325,254.0,0.14110954,1.0,8.745352,0.0,0.0,,,-107.00226,,,0.007874016,0.0,0.0,0.4,,,,,,,,,,,0.00168,-0.03330361,0.00019,44376.008,-6865.289,0.0,1.0
326,2871.0,1.5949823,1.0,4.367615,0.21837904,3.0,0.21,0.0007391882,-69.236755,0.37926647,0.13161466,0.015673982,0.0,0.0,1.6,,,,,,,,,,,0.00181,0.004496351,0.00069,,,1.0,2.0
327,1935.0,1.074988,1.0,10.232243,0.0,0.0,0.06,0.0013171238,-144.76776,0.18276504,0.054958016,0.01498708,0.0,0.0,1.2,,,,,,,,,,,0.00201,0.0016922777,0.00021,,,0.0,1.0
328,596.0,0.33110744,1.0,12.169741,0.0,0.0,,0.005338511,-151.06201,0.11906943,0.03762687,0.011744967,0.0,0.0,0.6,,,,,176.15714,0.13127604,3.2652984,0.11470175,0.771,0.10406977,0.00188,-0.028453136,0.00017,38718.53,-40600.996,0.0,1.0
329,178.0,0.09888779,1.0,6.368303,0.0,0.0,,,-94.41376,,,0.02247191,0.0,0.0,0.4,,,,,255.73227,0.0,11.689972,0.31098655,0.997191,0.0,0.00073,-0.035944555,0.00019,172398.6,-10495.931,0.0,1.0
330,6162.0,3.4232953,1.0,5.814496,0.0,0.0,0.01,0.00039818365,-88.11951,0.19734977,0.06325449,0.013956508,0.0,0.0,3.6,0.30701753,0.13279915,0.14075547,,367.69675,1.0864164e-07,14.908898,0.14686999,0.6145,0.0003270111,0.00149,-0.18256207,0.00034,221722.05,-17799.676,0.0,1.0
331,34.0,0.018888678,0.56666666,1.9690995,0.0,0.0,,,-31.471252,,,0.0,0.0,0.0,0.2,,,,,1.4872133e+17,,16.67967,0.24725784,0.875,0.0,0.00108,0.009494553,0.00064,,,1.0,1.0
332,2259.0,1.254986,1.0,6.102728,0.0,0.0,0.075,0.0021090643,-113.29651,0.31481668,0.116871595,0.015493581,0.0,0.0,1.0,,,,,282.27002,0.21733285,1.2956572,0.02612093,0.6335,0.43768996,0.00206,0.0011522113,0.00016,,,1.0,1.0
333,2.0,0.0011110988,0.06666667,2.146104,0.0,0.0,,,-37.765503,,,0.0,0.0,0.0,0.0,,,,,,,6.475107,0.24500614,0.0,7.1510294e-05,7e-05,0.13908255,0.00294,,,1.0,6.0
334,131.0,0.072776966,0.96666664,7.078617,0.0,0.0,,,-125.88501,,,0.015267176,0.0,0.0,0.2,,,,,60.623985,0.28118533,1.3390235,0.027534554,0.29007635,0.18732092,0.00033,0.00015200833,0.00016,,-1391.2507,1.0,1.0
336,54.0,0.029999666,0.76666665,7.0070457,0.0,0.0,,,-125.88501,,,0.018518519,0.0,0.0,0.2,,,,,168.54784,0.002131571,2.0839827,0.03794908,0.1574074,0.06645162,0.00208,0.002864806,0.00016,,,1.0,1.0
338,15.0,0.008333241,0.4,6.5283957,0.0,0.0,,,-113.29651,,,0.0,0.0,0.0,0.0,,,,,1.2068984e+16,,2.805742,0.07962992,0.11666667,0.021805897,0.00161,-0.05843603,0.00017,424276.3,-7367.7646,1.0,1.0
339,95.0,0.05277719,0.96666664,7.4715414,0.0,0.0,,,-132.17926,,,0.021052632,0.0,0.0,0.2,,,,,61.356575,0.24564922,1.6825242,0.026488591,0.1631579,0.10183924,0.00207,0.0034037298,0.00015,,,1.0,1.0
340,85.0,0.047221698,0.8666667,0.24894665,0.0,0.0,,,-9.094947e-08,,,0.0,0.0,0.0,0.2,,,,,82.90371,0.07627716,1.1899433,0.010862494,0.011764706,0.0019534077,0.0009,-0.6779795,0.00056,55336.832,-5247.295,4.0,7.0
341,40.0,0.022221975,0.73333335,19.35996,1125.0125,3.0,,,-327.30103,,,0.0,0.0,0.0,0.2,,,,,3367038800000000.0,0.0,22.5515,0.33008045,1.0,0.0,0.00169,-0.012242482,0.00015,81691.13,-24595.45,1.0,1.0
342,115.0,0.06388818,0.8,1.8166859,0.0,0.0,,,-50.354004,,,0.026086956,0.0,0.0,0.4,,,,,781.721,0.0,7.28674,0.049521618,0.75652176,0.00084080716,0.0017,-0.42508245,0.00031,62732.9,-30518.713,1.0,1.0
343,162.0,0.089999,1.0,132.76512,0.0,0.0,,,-2731.7048,,,0.030864198,0.0,0.0,0.4,,,,,107.0704,0.036054164,4.406293,0.29443765,0.6697531,0.008123537,0.00197,2.2440534e-05,0.00019,,,0.0,1.0
344,189.0,0.104998834,1.0,3.7631638,0.0,0.0,,,-44.059753,,,0.01058201,0.0,0.0,0.4,,,,,312.54468,0.0,15.9105425,0.23346281,0.9973545,0.0,0.00074,-0.19989535,0.0002,119812.27,-18228.545,0.0,1.0
345,65.0,0.03611071,0.8333333,6.7308764,0.0,0.0,,,-107.00226,,,0.03076923,0.0,0.0,0.2,,,,,209.61824,3.2912423e-05,8.1540575,0.27255237,0.9346154,0.0016863407,0.00196,-0.028580593,0.00017,411420.2,-34764.21,1.0,1.0
346,583.0,0.3238853,1.0,19.881823,0.0,0.0,,0.0027739108,-232.88727,0.1975899,0.050978407,0.0154373925,0.0,0.0,0.6,,,,,347.75162,1.5076829e-16,14.544794,0.18872817,0.9955,0.0021834061,0.00057,-0.010231258,0.00021,422993.56,-17689.186,0.0,1.0
347,928.0,0.51554984,1.0,7.4378977,0.0,0.0,0.245,0.0025318365,-113.29651,0.15600684,0.03480473,0.015086207,0.0,0.0,1.0,,,,,1658.5106,0.0002272125,18.544819,0.31168374,0.999,0.0034626038,0.0015,0.013453901,0.00094,,,1.0,2.0
348,36.0,0.019999778,0.6,0.4759913,0.0,0.0,,,-9.094947e-08,,,0.027777778,0.0,0.0,0.2,,,,,,,,,,,0.00159,0.04318777,0.00294,,,0.0,7.0
349,1793.0,0.99610007,1.0,4.8360925,0.0,0.0,0.065,0.004443178,-94.41376,0.4151594,0.24616748,0.016174011,0.0,0.0,0.8,,,,,292.76575,5.4415708e-11,12.876818,0.20353177,0.9965,0.00078125,0.00095,0.004587888,0.00055,,,1.0,2.0
350,96.0,0.053332742,1.0,9.576563,0.0,0.0,,,-144.76776,,,0.26041666,0.0,0.0,0.2,,,,,368.63632,0.028120529,3.0183287,0.15939957,0.578125,0.001783591,0.0009,-0.002591536,0.0002,187614.14,-6358.893,0.0,1.0
354,2774.0,1.541094,1.0,6.1529875,0.0,0.0,0.03,0.0001344609,-88.11951,0.21960242,0.08119497,0.5785869,0.00036049026,0.0,1.0,,,,,106.03754,0.2687539,3.3449671,0.13268882,0.608,0.044691224,0.00052,-0.05671437,0.00018,357911.88,-5435.1963,1.0,1.0
355,3456.0,1.9199786,1.0,0.13326289,0.15070577,3.0,0.09,0.00062899163,6.2942505,2.9130282,0.87321854,0.014756944,0.0,0.0,1.8,0.8219534,0.20423847,0.12409708,,48.178627,2.3577433,1.2883574,0.0018863463,0.1135,0.061864797,0.0011,0.039809745,0.00291,,,0.0,7.0
358,419.0,0.2327752,1.0,4.6178427,0.0,0.0,,,-75.531006,,,0.014319809,0.0,0.0,0.6,,,,,95.350494,0.33941764,0.92756134,0.009480749,0.51073986,0.484375,0.00084,-0.02134055,0.00018,85807.29,-3568.59,1.0,1.0
360,114.0,0.06333263,0.96666664,4.5829496,0.0,0.0,,,-75.531006,,,0.02631579,0.0,0.0,0.2,,,,,58.293385,0.32448772,0.9321916,0.0097107375,0.15789473,0.13388969,0.00083,-0.047912978,0.00018,91529.234,-1052.7429,1.0,1.0
361,270.0,0.14999834,1.0,4.832832,0.0,0.0,,,-75.531006,,,0.011111111,0.0,0.0,0.4,,,,,56.891315,0.45698568,0.9607064,0.01313072,0.41296297,0.34005627,0.00093,-0.035085075,0.00018,78010.805,-4157.0454,1.0,1.0
362,414.0,0.22999744,1.0,5.4275765,0.0,0.0,,,-69.236755,,,0.14492753,0.0,0.0,0.6,,,,,303.07562,0.06697515,6.348266,0.15626971,0.90458935,0.008354484,0.00188,-0.07750817,0.00021,35025.816,-57266.594,0.0,1.0
363,92.0,0.051110543,0.96666664,4.046146,0.0,0.0,,,-62.942505,,,0.0,0.0,0.0,0.2,,,,,322.70587,2.7325798e-06,3.0855885,0.05100567,0.2201087,0.014573171,0.00084,-0.0037442653,0.00023,73617.44,-2120.8525,1.0,1.0
364,325.0,0.18055356,1.0,9.103879,0.0,0.0,,,-125.88501,,,0.009230769,0.0,0.0,0.6,,,,,440.38803,0.0,19.717089,0.15023686,0.92846155,0.0,0.00077,-0.0013704767,0.00022,137303.67,-9028.38,0.0,1.0
